id,marca,modelo,precio,almacenamiento,tipo_almacenamiento,ram,procesador,generacion_procesador,estado,tienda,anio,sistema_operativo,pantalla,tipo,rating,stock
7875,Lenovo,ThinkCentre,787.09,512,SSD,4,AMD Ryzen 7 2xxx,2,Nuevo,MicroCenter,2017,Linux,,Desktop,4.7,13
7876,Lenovo,Legion,332.93,256,HDD,8,AMD Ryzen 9 5xxx,5,Usado,BestBuy,2020,Windows,27.0,Laptop,3.9,1
7877,Lenovo,IdeaPad,842.87,512,SSD,16,AMD Ryzen 9 5xxx,5,Nuevo,Newegg,2020,macOS,24.6,Laptop,4.3,19
7878,Apple,Mac mini,1334.42,1024,SSD,8,Intel i5-455,4,Usado,BestBuy,2019,macOS,22.2,All-in-One,3.3,10
7879,Razer,Blade 15,903.49,256,SSD,8,AMD Ryzen 5 2xxx,2,Usado,Walmart,2017,Windows,22.2,All-in-One,4.6,2
7880,Asus,ExpertBook,778.99,256,SSD,32,Intel i7-648,6,Nuevo,BestBuy,2021,Windows,12.1,Laptop,3.7,49
7881,LG,UltraFine,1302.78,2048,SSD,8,AMD Ryzen 9 4xxx,4,Nuevo,Walmart,2019,Windows,,Desktop,3.5,45
7882,Acer,Spin,430.45,256,SSD,32,Intel i9-315,3,Usado,Target,2018,macOS,12.2,Laptop,4.0,4
7883,Dell,Latitude,1328.16,512,HDD,32,Intel i5-679,6,Nuevo,Frys,2021,Windows,25.2,All-in-One,4.2,12
7884,Apple,MacBook Pro,785.21,512,SSD,4,Intel i5-80,0,Certificado,Frys,2015,macOS,20.5,Laptop,4.2,9
7885,Samsung,Galaxy Book Pro,557.85,512,SSD,16,Intel i5-100,1,Usado,Amazon,2016,Windows,14.3,Laptop,4.1,10
7886,Lenovo,ThinkPad,899.35,256,SSD,32,AMD Ryzen 9 6xxx,6,Nuevo,MicroCenter,2021,Windows,23.7,All-in-One,3.5,49
7887,Lenovo,IdeaPad,734.88,256,SSD,8,Intel i9-208,2,Usado,B&H,2017,Windows,12.3,All-in-One,4.6,9
7888,Samsung,Galaxy Book Pro,623.46,512,SSD,16,Intel i9-384,3,Certificado,MicroCenter,2018,Windows,,Desktop,3.9,6
7889,LG,UltraPC,1116.61,512,SSD,16,Intel i7-586,5,Nuevo,Amazon,2020,Sin SO,11.9,Laptop,4.8,38
7890,Dell,XPS 13,1222.74,512,HDD,8,Intel i9-277,2,Nuevo,BestBuy,2017,macOS,21.6,Laptop,3.4,40
7891,Dell,Alienware,979.34,1024,HDD,16,AMD Ryzen 7 3xxx,3,Nuevo,Walmart,2018,Windows,18.2,Laptop,4.4,22
7892,LG,UltraPC,1484.11,512,SSD,16,Intel i7-677,6,Nuevo,Newegg,2021,Windows,,Desktop,4.2,4
7893,Toshiba,Tecra,414.22,1024,SSD,16,Intel i9-181,1,Nuevo,MicroCenter,2016,Windows,13.0,Laptop,4.4,10
7894,Razer,Blade 15,819.03,512,SSD,16,Intel i9-161,1,Usado,BestBuy,2016,Windows,15.9,Laptop,3.6,3
7895,MSI,Raider,1820.7,2048,HDD,16,Intel i7-660,6,Nuevo,Amazon,2021,Windows,,Desktop,5.0,42
7896,Acer,Aspire,716.24,512,SSD,4,Intel i9-397,3,Nuevo,BestBuy,2018,macOS,,Desktop,3.5,0
7897,Microsoft,Surface Studio,1219.23,4096,SSD,16,AMD Ryzen 7 1xxx,1,Nuevo,Newegg,2016,macOS,13.2,Laptop,3.2,31
7898,Toshiba,Satellite,666.02,4096,SSD,16,Intel i7-0,0,Nuevo,Target,2015,Windows,,Desktop,4.6,49
7899,Toshiba,Portege,833.25,256,SSD,8,AMD Ryzen 9 2xxx,2,Nuevo,Walmart,2017,Windows,,Desktop,3.6,5
7900,Microsoft,Surface Pro,435.8,1024,HDD,16,Intel i7-242,2,Usado,B&H,2017,Windows,19.8,Laptop,3.4,10
7901,MSI,Summit,558.06,256,SSD,4,AMD Ryzen 9 3xxx,3,Usado,Target,2018,Windows,,Desktop,3.1,6
7902,MSI,Stealth,911.14,512,SSD,16,Intel i7-227,2,Nuevo,Frys,2017,Windows,19.4,Laptop,4.0,0
7903,Toshiba,Tecra,536.19,2048,HDD,16,Intel i7-735,7,Certificado,BestBuy,2022,macOS,,Desktop,,4
7904,Samsung,Galaxy Book,1256.49,1024,SSD,16,Intel i7-153,1,Nuevo,Walmart,2016,Linux,,Desktop,4.8,1
7905,Razer,Blade Pro,1552.2,1024,HDD,32,Intel i7-60,0,Nuevo,BestBuy,2015,Windows,16.3,Laptop,3.5,8
7906,Asus,ZenBook,369.17,128,HDD,8,AMD Ryzen 5 6xxx,6,Usado,B&H,2021,Windows,,Desktop,4.1,4
7907,Asus,ZenBook,258.5,512,SSD,16,Intel i7-89,0,Usado,Walmart,2015,macOS,18.8,All-in-One,4.5,8
7908,Microsoft,Surface Laptop,1426.3,2048,HDD,4,AMD Ryzen 9 2xxx,2,Nuevo,Frys,2017,Windows,,Desktop,3.8,13
7909,Lenovo,ThinkCentre,392.26,512,SSD,16,Intel i9-307,3,Usado,B&H,2018,Windows,,Desktop,3.7,7
7910,Toshiba,Portege,523.17,4096,SSD,8,Intel i5-76,0,Nuevo,Walmart,2015,Linux,,Desktop,4.3,31
7911,HP,EliteBook,756.17,512,HDD,16,Intel i9-110,1,Certificado,Target,2016,Windows,,Desktop,4.0,7
7912,Microsoft,Surface Pro,1339.44,256,SSD,8,AMD Ryzen 7 4xxx,4,Nuevo,Frys,2019,macOS,17.4,Laptop,3.9,10
7913,Razer,Blade Pro,1613.36,256,HDD,32,AMD Ryzen 5 6xxx,6,Nuevo,Amazon,2021,Windows,,Desktop,3.3,25
7914,Lenovo,Legion,678.54,512,HDD,16,Intel i9-107,1,Usado,B&H,2016,Windows,18.4,Laptop,4.7,1
7915,MSI,Prestige,1063.31,256,SSD,16,Intel i5-273,2,Usado,Amazon,2017,Windows,25.9,All-in-One,5.0,5
7916,Asus,ProArt,646.57,1024,SSD,16,Intel i7-562,5,Nuevo,Walmart,2020,Windows,22.1,Laptop,3.2,9
7917,Razer,Blade 17,2103.69,256,SSD,8,Intel i5-673,6,Nuevo,Newegg,2021,Windows,16.3,All-in-One,3.9,29
7918,Apple,MacBook Air,1828.05,512,SSD,8,Intel i5-738,7,Nuevo,B&H,2022,macOS,,Desktop,4.2,16
7919,Samsung,Galaxy Book Flex,1371.89,256,SSD,16,Intel i7-680,6,Nuevo,Newegg,2021,macOS,,Desktop,4.5,49
7920,HP,Spectre,661.59,1024,HDD,16,AMD Ryzen 7 1xxx,1,Nuevo,MicroCenter,2016,macOS,17.2,Laptop,3.1,17
7921,Razer,Blade 14,2347.87,512,HDD,16,Intel i9-504,5,Nuevo,Amazon,2020,Windows,,Desktop,3.5,6
7922,Toshiba,Portege,362.57,2048,HDD,8,Intel i5-30,0,Usado,Amazon,2015,Windows,14.7,Laptop,4.7,4
7923,Asus,TUF,1171.31,512,HDD,8,AMD Ryzen 7 5xxx,5,Nuevo,Target,2020,Windows,14.4,Laptop,3.1,49
7924,LG,UltraPC,1509.51,4096,HDD,16,AMD Ryzen 9 4xxx,4,Nuevo,Frys,2019,Windows,,Desktop,4.3,9
7925,Acer,Aspire,1127.28,256,SSD,16,Intel i7-835,8,Nuevo,BestBuy,2023,Windows,19.5,Laptop,4.6,38
7926,Asus,ROG,1165.3,256,HDD,16,AMD Ryzen 7 7xxx,7,Nuevo,Frys,2022,Windows,26.1,Laptop,4.9,32
7927,Asus,ZenBook,461.83,512,HDD,16,Intel i7-730,7,Usado,Newegg,2022,Windows,,Desktop,3.6,1
7928,Razer,Blade 17,1923.71,512,HDD,8,Intel i5-84,0,Nuevo,MicroCenter,2015,Windows,13.3,Laptop,4.1,31
7929,Apple,iMac,1102.75,512,SSD,16,Intel i9-278,2,Nuevo,Amazon,2017,macOS,,Desktop,3.7,2
7930,Dell,XPS 15,868.13,4096,SSD,8,AMD Ryzen 5 7xxx,7,Nuevo,BestBuy,2022,macOS,24.1,Laptop,4.7,50
7931,Asus,ZenBook,1010.63,256,SSD,16,Intel i9-707,7,Nuevo,MicroCenter,2022,Sin SO,,Desktop,4.2,0
7932,Apple,MacBook Pro,914.18,128,SSD,8,Intel i9-167,1,Nuevo,B&H,2016,macOS,,Desktop,,23
7933,Razer,Blade Pro,2096.04,512,SSD,8,AMD Ryzen 5 2xxx,2,Nuevo,Frys,2017,Windows,25.3,Laptop,3.8,46
7934,Acer,ConceptD,831.44,512,SSD,8,Intel i5-417,4,Nuevo,BestBuy,2019,Windows,,Desktop,3.3,24
7935,Microsoft,Surface Studio,1247.84,2048,HDD,32,AMD Ryzen 7 7xxx,7,Nuevo,B&H,2022,Windows,21.6,Laptop,3.1,15
7936,Apple,Mac Studio,1072.56,128,SSD,16,AMD Ryzen 9 8xxx,8,Usado,Frys,2023,macOS,17.1,Laptop,4.0,3
7937,Lenovo,Yoga,657.52,512,SSD,8,AMD Ryzen 7 5xxx,5,Usado,MicroCenter,2020,Windows,,Desktop,3.2,8
7938,Razer,Blade 15,1298.71,1024,HDD,8,Intel i9-597,5,Nuevo,Target,2020,macOS,26.9,Laptop,4.8,27
7939,Acer,Nitro,589.2,128,SSD,8,Intel i7-896,8,Nuevo,Frys,2023,macOS,25.3,Laptop,4.0,48
7940,Dell,Precision,1583.9,1024,HDD,16,AMD Ryzen 9 8xxx,8,Nuevo,Newegg,2023,Windows,21.7,Laptop,3.3,30
7941,Acer,ConceptD,968.11,256,HDD,16,Intel i7-789,7,Nuevo,Walmart,2022,Windows,16.3,Laptop,4.9,4
7942,Lenovo,Yoga,772.15,4096,SSD,4,Intel i5-292,2,Nuevo,Amazon,2017,Windows,,Desktop,4.1,21
7943,Asus,ROG,656.31,512,SSD,16,Intel i5-100,1,Nuevo,B&H,2016,Windows,11.6,All-in-One,4.8,27
7944,MSI,Prestige,1589.85,256,SSD,32,AMD Ryzen 7 5xxx,5,Nuevo,Target,2020,Windows,,Desktop,3.3,46
7945,Toshiba,Portege,909.79,128,SSD,8,AMD Ryzen 7 3xxx,3,Nuevo,Amazon,2018,Windows,17.7,Laptop,4.0,26
7946,Razer,Blade 14,929.51,256,HDD,8,Intel i9-62,0,Nuevo,Target,2015,macOS,13.4,Laptop,4.9,43
7947,Microsoft,Surface Studio,1160.24,128,SSD,16,AMD Ryzen 7 5xxx,5,Nuevo,BestBuy,2020,Windows,18.0,Laptop,4.4,24
7948,Toshiba,Portege,579.9,1024,SSD,8,AMD Ryzen 5 5xxx,5,Certificado,Target,2020,macOS,14.2,Laptop,4.0,1
7949,Razer,Blade 15,745.87,4096,SSD,64,Intel i7-155,1,Usado,Walmart,2016,macOS,,Desktop,4.4,6
7950,Lenovo,ThinkPad,657.37,1024,HDD,8,Intel i5-710,7,Certificado,Walmart,2022,Windows,14.9,Laptop,4.9,3
7951,Toshiba,Tecra,965.39,128,SSD,8,Intel i7-840,8,Nuevo,Newegg,2023,macOS,17.6,Laptop,3.9,0
7952,LG,UltraFine,980.91,512,SSD,8,Intel i9-86,0,Usado,MicroCenter,2015,Windows,,Desktop,4.6,4
7953,Apple,iMac,1458.97,128,SSD,4,Intel i9-636,6,Nuevo,Target,2021,macOS,,Desktop,3.1,4
7954,Microsoft,Surface Book,1051.24,1024,SSD,16,Intel i7-837,8,Nuevo,Walmart,2023,Windows,25.1,Laptop,3.4,8
7955,Acer,Predator,404.96,512,SSD,8,Intel i7-621,6,Usado,Amazon,2021,Linux,,Desktop,4.8,1
7956,Dell,Latitude,1271.6,512,SSD,4,Intel i7-364,3,Nuevo,Walmart,2018,macOS,12.5,Laptop,4.6,0
7957,Microsoft,Surface Pro,786.52,1024,SSD,8,AMD Ryzen 5 0xxx,0,Nuevo,MicroCenter,2015,Windows,,Desktop,4.6,28
7958,Razer,Blade Pro,1732.7,512,HDD,16,Intel i5-246,2,Nuevo,MicroCenter,2017,Windows,,Desktop,4.0,0
7959,Samsung,Galaxy Book Flex,1711.46,1024,SSD,8,Intel i5-816,8,Nuevo,BestBuy,2023,Windows,16.7,Laptop,4.0,15
7960,Acer,Nitro,1011.77,256,SSD,8,AMD Ryzen 5 7xxx,7,Nuevo,Newegg,2022,Windows,25.7,Laptop,4.8,43
7961,Toshiba,Portege,812.71,1024,SSD,16,AMD Ryzen 9 3xxx,3,Nuevo,Newegg,2018,macOS,16.5,Laptop,,31
7962,Apple,iMac,1600.18,512,SSD,16,Intel i5-747,7,Nuevo,B&H,2022,macOS,18.4,Laptop,3.2,36
7963,Acer,Swift,384.37,512,SSD,16,Intel i9-144,1,Usado,Newegg,2016,macOS,16.6,Laptop,4.0,10
7964,HP,EliteBook,525.96,256,HDD,16,Intel i9-683,6,Usado,BestBuy,2021,Windows,,Desktop,4.4,8
7965,Dell,Alienware,1126.07,128,SSD,16,AMD Ryzen 9 7xxx,7,Certificado,MicroCenter,2022,Windows,,Desktop,3.9,4
7966,MSI,Summit,1041.53,1024,HDD,8,Intel i5-135,1,Nuevo,Newegg,2016,Windows,21.2,All-in-One,4.1,14
7967,Toshiba,Tecra,650.74,512,HDD,16,AMD Ryzen 5 1xxx,1,Nuevo,MicroCenter,2016,Windows,,Desktop,4.0,2
7968,Dell,Inspiron,723.2,512,SSD,16,AMD Ryzen 7 1xxx,1,Nuevo,B&H,2016,Linux,22.5,Laptop,,28
7969,Acer,ConceptD,469.07,1024,SSD,8,Intel i9-141,1,Nuevo,BestBuy,2016,Windows,23.3,Laptop,3.9,8
7970,Lenovo,Yoga,332.42,1024,SSD,8,AMD Ryzen 7 5xxx,5,Usado,MicroCenter,2020,Windows,24.7,Laptop,4.7,1
7971,Dell,Alienware,683.18,512,SSD,16,Intel i9-611,6,Usado,BestBuy,2021,macOS,,Desktop,3.2,1
7972,Acer,Swift,285.64,1024,HDD,16,AMD Ryzen 9 3xxx,3,Usado,MicroCenter,2018,Windows,23.1,Laptop,,9
7973,Asus,ROG,760.41,256,SSD,8,Intel i9-771,7,Nuevo,Target,2022,Windows,26.5,Laptop,,40
7974,LG,UltraFine,1037.27,1024,HDD,16,Intel i9-74,0,Nuevo,MicroCenter,2015,Windows,,Desktop,4.2,31
7975,MSI,Prestige,1415.98,128,SSD,8,Intel i7-764,7,Usado,Amazon,2022,Windows,23.2,Laptop,4.1,6
7976,LG,UltraPC,1402.77,512,HDD,8,Intel i7-688,6,Nuevo,B&H,2021,Windows,13.3,Laptop,,35
7977,Asus,ROG,910.23,2048,HDD,8,Intel i7-844,8,Nuevo,Target,2023,Sin SO,19.1,Laptop,3.6,36
7978,Microsoft,Surface Studio,949.64,512,SSD,16,AMD Ryzen 9 5xxx,5,Usado,Target,2020,Windows,15.8,Laptop,4.5,9
7979,Acer,Nitro,1097.31,256,HDD,16,Intel i9-593,5,Nuevo,Walmart,2020,Windows,25.7,Laptop,4.2,28
7980,Microsoft,Surface Book,1430.66,128,SSD,64,Intel i9-353,3,Nuevo,Amazon,2018,Windows,21.8,Laptop,3.6,30
7981,Razer,Blade 15,1810.74,1024,SSD,8,Intel i9-216,2,Nuevo,Target,2017,macOS,24.4,Laptop,3.5,26
7982,Acer,Spin,1142.54,512,SSD,32,AMD Ryzen 9 8xxx,8,Nuevo,Amazon,2023,Linux,11.5,Laptop,4.5,45
7983,LG,UltraFine,1359.77,2048,SSD,16,Intel i9-450,4,Nuevo,BestBuy,2019,Windows,,Desktop,4.3,25
7984,Dell,Latitude,1209.78,256,SSD,16,Intel i5-122,1,Nuevo,B&H,2016,Windows,,Desktop,4.0,30
7985,Microsoft,Surface Laptop,862.82,1024,SSD,16,AMD Ryzen 7 7xxx,7,Usado,B&H,2022,Windows,,Desktop,3.5,4
7986,Microsoft,Surface Pro,1231.07,1024,SSD,32,AMD Ryzen 7 8xxx,8,Nuevo,Amazon,2023,Windows,12.2,Laptop,4.4,49
7987,Lenovo,ThinkCentre,621.06,128,SSD,32,Intel i7-473,4,Nuevo,Target,2019,Windows,27.0,Laptop,3.8,46
7988,LG,UltraFine,1154.78,256,HDD,64,Intel i7-868,8,Nuevo,MicroCenter,2023,Windows,17.5,Laptop,,44
7989,Apple,iMac,713.74,1024,SSD,64,Intel i7-67,0,Nuevo,B&H,2015,macOS,18.3,Laptop,3.5,24
7990,LG,UltraPC,1520.17,512,SSD,16,Intel i9-728,7,Nuevo,Target,2022,macOS,26.9,All-in-One,4.3,38
7991,MSI,Raider,1030.75,256,HDD,16,AMD Ryzen 5 0xxx,0,Nuevo,Walmart,2015,Windows,,Desktop,3.9,11
7992,MSI,Prestige,643.68,2048,HDD,8,AMD Ryzen 7 7xxx,7,Usado,Frys,2022,Windows,11.8,Laptop,3.1,4
7993,Asus,ROG,1025.48,256,HDD,16,Intel i7-424,4,Nuevo,Target,2019,Windows,23.5,Laptop,3.5,24
7994,Toshiba,Satellite,373.72,256,SSD,16,Intel i7-9,0,Usado,Walmart,2015,Windows,17.3,Laptop,3.2,2
7995,Lenovo,IdeaPad,599.32,1024,SSD,16,Intel i5-11,0,Usado,Target,2015,Windows,18.4,All-in-One,3.3,6
7996,Toshiba,Portege,457.16,256,SSD,8,Intel i7-380,3,Nuevo,MicroCenter,2018,Windows,18.6,Laptop,3.2,41
7997,Microsoft,Surface Laptop,1383.32,512,SSD,8,AMD Ryzen 9 3xxx,3,Nuevo,BestBuy,2018,Windows,11.3,Laptop,4.3,40
7998,HP,Envy,1193.52,256,SSD,32,AMD Ryzen 9 5xxx,5,Nuevo,Amazon,2020,macOS,16.5,Laptop,3.4,48
7999,Lenovo,Yoga,763.67,256,SSD,8,AMD Ryzen 7 7xxx,7,Usado,Newegg,2022,Sin SO,23.2,All-in-One,4.2,4
8000,Toshiba,Portege,486.43,1024,SSD,8,AMD Ryzen 5 8xxx,8,Usado,BestBuy,2023,Windows,12.0,Laptop,3.4,9
8001,HP,ZBook,473.3,512,SSD,64,Intel i7-539,5,Certificado,Walmart,2020,Linux,11.7,Laptop,4.8,8
8002,Lenovo,Yoga,638.67,1024,SSD,64,Intel i9-311,3,Nuevo,Frys,2018,Sin SO,,Desktop,4.8,18
8003,Samsung,Galaxy Book Pro,454.95,2048,SSD,8,AMD Ryzen 7 3xxx,3,Usado,Walmart,2018,Windows,,Desktop,4.3,6
8004,Razer,Blade Pro,940.57,512,SSD,64,AMD Ryzen 5 5xxx,5,Usado,Target,2020,Windows,19.3,Laptop,5.0,2
8005,Dell,XPS 13,388.33,512,HDD,16,AMD Ryzen 5 3xxx,3,Usado,Frys,2018,Windows,19.6,Laptop,3.8,2
8006,HP,Pavilion,467.33,256,HDD,8,Intel i9-53,0,Usado,Target,2015,Windows,24.3,Laptop,4.1,3
8007,MSI,Raider,1569.13,128,HDD,32,AMD Ryzen 7 4xxx,4,Nuevo,Amazon,2019,Windows,15.7,All-in-One,3.2,0
8008,Razer,Blade 14,1484.61,256,HDD,8,AMD Ryzen 7 7xxx,7,Nuevo,Frys,2022,Linux,23.4,Laptop,4.5,37
8009,Dell,Alienware,1144.1,4096,HDD,16,AMD Ryzen 5 8xxx,8,Nuevo,Amazon,2023,Linux,13.2,Laptop,4.4,39
8010,Lenovo,ThinkBook,919.31,256,SSD,16,Intel i9-451,4,Usado,Newegg,2019,Windows,,Desktop,4.1,1
8011,Asus,TUF,670.45,256,SSD,8,AMD Ryzen 9 8xxx,8,Nuevo,Frys,2023,Windows,21.2,Laptop,4.7,40
8012,Samsung,Galaxy Book Flex,865.91,256,SSD,16,AMD Ryzen 9 0xxx,0,Usado,Amazon,2015,macOS,,Desktop,4.4,1
8013,Lenovo,Legion,871.84,512,SSD,8,Intel i7-802,8,Nuevo,MicroCenter,2023,Sin SO,,Desktop,5.0,8
8014,Microsoft,Surface Book,924.84,128,SSD,4,Intel i9-883,8,Nuevo,Target,2023,Windows,,Desktop,4.2,29
8015,Lenovo,ThinkPad,1106.53,1024,SSD,16,AMD Ryzen 5 4xxx,4,Nuevo,Frys,2019,Windows,,Desktop,4.6,41
8016,Apple,Mac Studio,1095.42,512,SSD,8,Intel i7-27,0,Nuevo,Walmart,2015,macOS,21.8,Laptop,4.9,40
8017,Toshiba,Portege,670.4,4096,SSD,8,Intel i9-596,5,Nuevo,Frys,2020,Windows,,Desktop,3.7,20
8018,Toshiba,Tecra,836.07,128,HDD,32,Intel i9-281,2,Nuevo,Target,2017,Windows,12.7,Laptop,3.5,13
8019,Acer,Spin,764.94,512,HDD,16,AMD Ryzen 5 2xxx,2,Nuevo,Frys,2017,Windows,,Desktop,,47
8020,Razer,Blade Pro,1209.18,256,SSD,16,Intel i7-635,6,Usado,BestBuy,2021,Windows,18.5,Laptop,,3
8021,Apple,Mac Studio,1308.94,512,SSD,16,AMD Ryzen 7 3xxx,3,Nuevo,BestBuy,2018,macOS,,Desktop,4.4,13
8022,MSI,Raider,2135.88,512,HDD,8,AMD Ryzen 9 7xxx,7,Nuevo,Walmart,2022,Windows,,Desktop,4.7,13
8023,Dell,Alienware,514.09,512,SSD,16,Intel i9-487,4,Certificado,Amazon,2019,Windows,24.8,Laptop,3.4,5
8024,Acer,Swift,574.07,128,HDD,32,AMD Ryzen 7 4xxx,4,Nuevo,MicroCenter,2019,Windows,23.5,Laptop,3.1,49
8025,Dell,XPS 13,848.34,256,SSD,64,AMD Ryzen 9 3xxx,3,Nuevo,Frys,2018,macOS,21.2,Laptop,4.0,42
8026,Toshiba,Tecra,649.59,128,HDD,16,AMD Ryzen 7 6xxx,6,Nuevo,Walmart,2021,Sin SO,22.6,All-in-One,3.9,19
8027,Samsung,Galaxy Book Flex,776.56,512,SSD,16,Intel i5-277,2,Usado,Frys,2017,Windows,17.3,All-in-One,4.7,10
8028,Toshiba,Satellite,852.69,512,SSD,8,AMD Ryzen 5 1xxx,1,Nuevo,Amazon,2016,Windows,14.5,All-in-One,4.8,31
8029,Acer,Predator,1243.06,512,SSD,16,Intel i7-888,8,Nuevo,Amazon,2023,Sin SO,23.1,Laptop,4.2,6
8030,Razer,Blade 17,2286.62,256,HDD,8,Intel i9-801,8,Nuevo,Walmart,2023,Linux,26.7,Laptop,4.5,49
8031,Lenovo,ThinkBook,1036.38,512,SSD,8,AMD Ryzen 9 5xxx,5,Nuevo,MicroCenter,2020,Windows,16.2,Laptop,4.1,25
8032,Razer,Blade 14,1454.11,128,HDD,8,AMD Ryzen 9 1xxx,1,Nuevo,Target,2016,Windows,22.3,Laptop,4.3,3
8033,LG,Gram,907.63,1024,HDD,8,AMD Ryzen 7 0xxx,0,Nuevo,Walmart,2015,Windows,15.8,Laptop,4.9,40
8034,Dell,Inspiron,764.67,512,HDD,16,AMD Ryzen 9 2xxx,2,Usado,Walmart,2017,Windows,16.3,Laptop,3.7,10
8035,MSI,Prestige,1226.08,512,SSD,8,AMD Ryzen 7 7xxx,7,Usado,MicroCenter,2022,Windows,,Desktop,3.3,2
8036,Acer,Swift,287.83,512,SSD,16,Intel i7-266,2,Usado,Target,2017,Windows,,Desktop,4.6,1
8037,LG,Gram,1132.91,512,SSD,16,Intel i9-10,0,Nuevo,MicroCenter,2015,Windows,25.9,Laptop,4.3,9
8038,Lenovo,ThinkPad,791.76,256,HDD,8,Intel i7-189,1,Nuevo,Amazon,2016,macOS,19.5,All-in-One,,42
8039,MSI,Summit,1584.68,512,HDD,16,AMD Ryzen 9 7xxx,7,Nuevo,Walmart,2022,Windows,12.1,Laptop,3.5,27
8040,Lenovo,IdeaPad,935.94,4096,SSD,8,AMD Ryzen 7 6xxx,6,Nuevo,Target,2021,Windows,,Desktop,4.9,44
8041,Acer,ConceptD,451.44,1024,HDD,16,AMD Ryzen 5 1xxx,1,Usado,Walmart,2016,macOS,21.7,Laptop,3.1,6
8042,Asus,ROG,982.81,512,HDD,16,Intel i5-153,1,Nuevo,Newegg,2016,Windows,16.0,Laptop,3.7,48
8043,LG,UltraFine,516.07,1024,HDD,8,Intel i5-670,6,Usado,Newegg,2021,Windows,18.4,Laptop,3.4,3
8044,MSI,Raider,1181.23,1024,SSD,16,AMD Ryzen 9 2xxx,2,Nuevo,MicroCenter,2017,Windows,,Desktop,3.9,32
8045,LG,UltraFine,1300.69,128,SSD,16,Intel i7-576,5,Nuevo,Newegg,2020,Windows,25.9,Laptop,4.8,29
8046,Dell,XPS 13,1127.57,256,SSD,8,Intel i9-274,2,Nuevo,Amazon,2017,Windows,,Desktop,4.5,47
8047,Samsung,Galaxy Book,1149.05,256,SSD,64,AMD Ryzen 7 8xxx,8,Nuevo,Target,2023,Sin SO,22.3,Laptop,3.9,47
8048,Microsoft,Surface Studio,1100.88,512,SSD,8,Intel i5-216,2,Nuevo,Amazon,2017,macOS,22.2,Laptop,4.4,47
8049,Toshiba,Portege,532.57,256,HDD,8,AMD Ryzen 7 8xxx,8,Usado,BestBuy,2023,Windows,25.6,Laptop,,10
8050,Samsung,Galaxy Book Flex,360.14,4096,SSD,16,Intel i7-638,6,Usado,Frys,2021,Windows,14.5,Laptop,4.6,6
8051,HP,Omen,1075.55,512,SSD,16,Intel i7-610,6,Nuevo,Newegg,2021,Windows,13.7,Laptop,3.1,45
8052,LG,Gram,832.85,512,HDD,16,Intel i5-531,5,Usado,BestBuy,2020,Windows,22.3,Laptop,3.5,5
8053,Toshiba,Satellite,593.24,1024,SSD,16,AMD Ryzen 5 8xxx,8,Nuevo,Newegg,2023,Windows,,Desktop,4.4,7
8054,Asus,TUF,304.39,256,HDD,16,AMD Ryzen 5 8xxx,8,Usado,Newegg,2023,macOS,18.8,Laptop,4.5,9
8055,Dell,Inspiron,771.64,512,HDD,32,AMD Ryzen 7 1xxx,1,Usado,Target,2016,Linux,13.2,Laptop,4.0,5
8056,Microsoft,Surface Laptop,1103.28,4096,HDD,16,Intel i9-91,0,Nuevo,Target,2015,Windows,14.7,Laptop,4.8,32
8057,LG,UltraPC,1049.67,1024,SSD,4,AMD Ryzen 5 8xxx,8,Usado,BestBuy,2023,Windows,,Desktop,3.3,2
8058,HP,Omen,850.08,256,HDD,8,Intel i7-850,8,Nuevo,MicroCenter,2023,macOS,,Desktop,3.7,10
8059,HP,ZBook,755.37,2048,HDD,8,AMD Ryzen 9 0xxx,0,Usado,BestBuy,2015,Windows,24.9,Laptop,4.0,8
8060,Apple,Mac mini,1080.28,1024,SSD,8,AMD Ryzen 5 2xxx,2,Certificado,Amazon,2017,macOS,,Desktop,3.1,3
8061,Razer,Blade Pro,598.46,1024,SSD,32,AMD Ryzen 5 3xxx,3,Usado,MicroCenter,2018,macOS,11.8,Laptop,3.9,1
8062,Samsung,Galaxy Book Pro,1544.03,1024,HDD,8,AMD Ryzen 5 5xxx,5,Nuevo,BestBuy,2020,macOS,19.9,All-in-One,4.2,22
8063,Apple,Mac mini,727.65,1024,SSD,16,Intel i9-710,7,Usado,MicroCenter,2022,macOS,25.7,All-in-One,3.5,5
8064,Apple,MacBook Pro,1508.27,128,SSD,8,AMD Ryzen 9 7xxx,7,Usado,Newegg,2022,macOS,,Desktop,3.3,1
8065,Lenovo,ThinkCentre,710.35,1024,SSD,16,AMD Ryzen 7 7xxx,7,Nuevo,Target,2022,Sin SO,26.8,Laptop,4.1,31
8066,Dell,Latitude,623.97,256,HDD,32,Intel i9-32,0,Nuevo,Newegg,2015,Linux,,Desktop,4.7,1
8067,Razer,Blade 15,961.47,256,HDD,16,Intel i5-61,0,Usado,B&H,2015,Windows,11.6,Laptop,4.2,4
8068,Samsung,Galaxy Book Flex,848.46,2048,HDD,16,AMD Ryzen 9 1xxx,1,Usado,MicroCenter,2016,Windows,,Desktop,4.1,6
8069,Razer,Blade 15,1497.49,512,SSD,8,AMD Ryzen 9 0xxx,0,Nuevo,MicroCenter,2015,Windows,13.4,Laptop,4.9,42
8070,Acer,Aspire,1002.04,128,SSD,64,AMD Ryzen 5 6xxx,6,Nuevo,Newegg,2021,Windows,,Desktop,3.9,17
